編號,名稱,詳細說明,參與對象,活動地點,地址,電話,主辦單位,開始時間,結束時間,周期性活動,非周期性活動,網站,照片連結1,照片說明1,照片連結2,照片說明2,照片連結3,照片說明3,X座標,Y座標,分類1,分類2,地圖/簡圖連結,交通資訊,停車資訊,費用,注意事項,縣市,鄉鎮
C2_371020000A_004154,駐縣藝術家羅宇成工作坊-「風獅爺的彩色魔法」暑期藝術體驗班(二場次),駐縣藝術家羅宇成工作坊-「風獅爺的彩色魔法」暑期藝術體驗班(二場次)08/16 09:00-12:00、14:00-17:00｜金門縣文化局三樓會議室打造專屬的金門守護神！「風獅爺的彩色魔法」暑期藝術體驗班今夏，金門的孩子將有機會以蠟筆為畫筆、文化為靈感，親手打造屬於自己的「小神將」！由金門縣文化局主辦、駐縣藝術家羅宇成老師親自授課的藝術體驗課程《風獅爺的彩色魔法：蠟筆混色體驗與展示小物製作》，將於114年8月16日（星期六）在金門縣文化局三樓會議室舉行。課程招生對象為即將升上國小五、六年級的學童，無需繪畫基礎，共開設兩場，每場限額25人，採小班制進行，強調個別指導與創作安全，為讓更多學生能參與體驗，每位學童限報名一場次，不得重複報名。羅宇成藝術家將進行蠟筆技巧示範，教授疊色、漸層與混色等應用技巧，協助孩子掌握色彩運用與視覺層次，課堂中，學生將觀察藝術家繪製的風獅爺線稿，理解構圖、色塊分區與色彩配置，並依個人創意自由上色，創作出獨一無二的守護神形象，象徵心中的祝福與想像力，完成作品後，學童將剪下彩繪圖像，依步驟組裝展示支架，製作成可站立的立體風獅爺小物，從平面創作延伸到立體展示，不僅訓練孩子的手眼協調能力，也讓作品更具保存與展示的價值。金門縣文化局表示，駐縣藝術家羅宇成老師擅長結合地方文化與創意教育，透過活潑有趣的教學方式，引導孩子從認識家鄉出發，發展個人藝術語言，帶來富有文化溫度的學習體驗。活動課程為3小時藝術工作坊，從介紹風獅爺的文化背景與造型特色開始，結合視覺圖像與故事導入，引導學童理解風獅爺作為地方守護神的文化意涵，風獅爺在金門隨處可見，造型各異，背後蘊藏豐富的民俗信仰與歷史傳說，程將以貼近生活的文化教材，喚起學生對家鄉文化的興趣與認同。《風獅爺的彩色魔法》不僅是一堂藝術課，更是一場文化與創意的交流歷程，透過實作啟發審美、動手能力與在地文化感知，讓孩子在創作中學習與成長，歡迎踴躍學童報名參與這堂充滿金門風情的暑期藝術體驗課，感受文化傳承的溫度與創作的樂趣！,,詳見官網,,886-8-2318823,金門縣政府,8/16/2025 9:00:00 AM,8/16/2025 5:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004157,115年表演藝術活動徵件計畫 開放申請！,115年表演藝術活動徵件計畫 開放申請！為推動金門表演藝術發展，並擴大民眾藝文參與，金門縣文化局「115年表演藝術活動徵件計畫」將於 114年9月1日至9月30日 開放受理申請，歡迎各表演藝術團體踴躍報名，一同打造金門多元的藝文風貌！徵件類別涵蓋音樂、舞蹈、戲劇、民俗技藝等多元類型，計畫執行期間為114年1月至11月。演出場地於本縣辦理為原則，申請團隊須於申請書中詳細載明預訂演出日期、地點及場次資訊。申請方式申請所需表件可至金門縣文化局官網（https://cabkc.kinmen.gov.tw/）進入「便民服務」&gt;「檔案下載」&gt;「藝文推廣科」頁面下載。填妥後請將電子檔案寄至：lekaren925@gmail.com，並務必來電確認（082-323169 分機377，聯絡人：李小姐），以完成申請程序。注意文化局將於收件截止後進行初審，若表件資料不齊全，將主動電話通知補件。申請團隊須於通知後7日內補齊並送達文化局，逾期或未符規定者將不予受理，且申請團隊不得異議。,,詳見官網,,886-8-2318823,金門縣政府,9/1/2025 8:00:00 AM,9/30/2025 5:30:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004159,安琪莉莎合唱團金門大同之家「秋節送暖~關懷長輩」音樂會,安琪莉莎合唱團金門大同之家「秋節送暖~關懷長輩」音樂會時間｜09/27 14:30地點｜金門大同之家,,詳見官網,,886-8-2318823,金門縣政府,9/27/2025 2:30:00 PM,9/27/2025 4:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004160,金門縣婦女會親善舞蹈公益行,金門縣婦女會親善舞蹈公益行09/01(一)14:30｜松柏園09/02(二)10:00｜金湖日照中心09/04(四)10:00｜晨光失智症服務據點09/05(五)10:00｜烈嶼日照中心,,詳見官網,,886-8-2318823,金門縣政府,9/1/2025 2:30:00 PM,9/5/2025 4:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004161,凝望之間―114年度金門縣攝影學會會員聯展,凝望之間―114年度金門縣攝影學會會員聯展展期｜9/27（六）－10/15（三）展地｜金門縣文化局第一展場開幕式｜9/27（六）上午10:00攝影，是光影的凝結，也是時間的留痕。此次展覽以《凝望之間》為題，邀集30位會員精心創作，呈現60幅作品，題材涵蓋四季風光、島嶼生態、戰地風貌與心象攝影，帶領觀者在鏡頭的凝視中，展開一段多重視角的心靈旅程。光影之間，不只是畫面，更是情感的延伸。紀實攝影定格金門戰地遺跡，讓人回望那段烽火歲月；生態與風光攝影，展現島嶼的靜謐與壯麗；宗教祭典與人文影像，捕捉民間信仰的莊嚴與熱烈。每一張作品，都是攝影師心靈的凝望，蘊含對土地、歷史與文化的深情關懷。9/27（六）下午14:00，於文化局三樓會議室將舉辦「文藝講堂」，由著名攝影家 蔡顯國 老師主講。他以鏡頭專注於金門島嶼，作品風格純靜沈穩，兼具人文關懷與土地情感，曾在國際間屢獲肯定。此次講座將帶來創作歷程分享與紀實攝影的寶貴經驗，機會難得，免費入場。誠摯邀請攝影愛好者與社會大眾蒞臨展場，在光影交錯的瞬間，與影像對話，尋找屬於自己的凝望與感動。,,詳見官網,,886-8-2318823,金門縣政府,9/27/2025 8:00:00 AM,10/15/2025 5:30:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004162,有朋自遠方來―2025金門、廈門、澳門三門退休教師書畫聯展,有朋自遠方來―2025金門、廈門、澳門三門退休教師書畫聯展展覽日期｜9/25（四）－10/12（日）展覽地點｜金門縣文化局第二展場開幕式｜9/27（六）上午10:00書畫，是心靈的寄託，也是生命的延續。此次《有朋自遠方來》書畫聯展，邀集金門、廈門、澳門三地退休教師共同創作，展出逾120件作品，涵蓋書法、水墨、彩墨、山水、人物與花鳥等主題，展現藝術養性、以藝會友的深刻意涵。#金門縣退休教師協會 特別邀請廈門市離退休教育工作者協會暨澳門中華教育會退休教育工作者協會兩岸三門在教師節慶祝孔子誕辰2576週年共同舉辦書畫聯展，書畫怡情養性藝術昇華生命，持續創作更可延年益壽，向社會傳播誠與愛、善與美與表達動人的生命故事，如今已成為最亮眼的名片敘述最動人的生命故事。三門聯展不僅是文化交流的橋樑，更致敬孔子思想，傳承中華文化。透過翰墨之美，凝聚情誼、啟迪後學，讓觀者在書畫流轉之間，感受藝術的生命力與文化底蘊。 誠摯邀請藝文朋友與社會大眾蒞臨觀賞，在翰墨清香中，尋找屬於自己的寧靜與感動。,,詳見官網,,886-8-2318823,金門縣政府,9/27/2025 8:00:00 AM,10/12/2025 5:30:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004172,「好時光」閱讀推廣~鐵器~點石成金的蝶古巴特（二場次）,#好時光」閱讀推廣#鐵器-#點石成金的蝶古巴特」手作活動9月3日周三9點起開放網路報名啦！邀請您來利用蝶古巴特來改造鐵器，落實生活美學，享受手作美好時光！同時來圖書館一起看好書、借好書。時間：114年9月13日(週六)地點：金門縣文化局3樓會議室上午場:9:00~12:00網路報名 https://reurl.cc/2Qz0M4下午場:13:30~16:30網路報名 https://reurl.cc/7V7Xod對象：10歲以上，每場次40組。 (上下場不得重複報名)報名注意事項報名者需自9/3~9/10至 #金門縣立圖書館借6本書以上，未達借書標準者，由候補人員依序遞補。為珍惜資源，表定時間開始10分鐘內未報到者，開放現場候補。講師：#拼貼女王手作坊 負責人張靖宜英國牛津藝術學院工藝美術博士生 導師國立中正大學成人及繼續教育研究所 碩士AGS國際藝術師資證照 講師、金銀琉璃彩師資證照 首席講師、蝶古巴特藝術拼貼師資證照 首席高階講師首創金銀琉璃彩繪技法，並取得專利【著作】https://reurl.cc/ZN4Zq3《完全圖解．蝶古巴特達人學：你一定學得會的48 個實作技法》《初學者ok ！日常的彩繪新美學：絢幻琉璃彩》,,詳見官網,,886-8-2318823,金門縣政府,9/13/2025 9:00:00 AM,9/13/2025 4:30:00 PM,,,,,,,,,,118.323510,24.440870,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004174,2025金門擎天廳音樂會,各位期待已久的 #2025金門擎天廳音樂會 終於來囉！2025/11/8 (六) 下午2:30太武山擎天廳 盛大登場！因應鄉親踴躍詢問，特別提供金門籍鄉親200個保障名額凡具中華民國國籍者，憑身分證明文件，採實名制辦理｜報名方式｜2025/9/15 (一) 上午11:00於「藝起金門 」FB 粉絲專頁開放線上表單報名名額有限，額滿即關閉！｜交通方式｜11/8 當天 13:30 請攜帶身分證（便於軍方身分審核！），於金湖鎮市港路重劃區「風獅爺」集合搭乘遊覽車，採團進團出方式往返。報名資格 請鎖定粉絲專頁最新消息凡是2005/11/8 以前出生（需滿20歲）持有「中華民國」身分，能自主行走者皆可報名參加為確保音樂會品質及乘車安全考量如有不便敬請見諒｜音樂會亮點｜由「國立清華大學藝術學院」攜手主辦，曲目橫跨 500 年西方音樂史： 從文藝復興時期宮廷小品到浪漫派柴可夫斯基《如歌的行板》 百老匯經典、當代管樂作品 李哲藝改編台灣經典歌謠：《四季紅了》、《望見春風》、《天公落水》在島嶼海風中，讓音樂與文化記憶共鳴回響。｜演出陣容｜除了清華大學音樂系師生與專業演奏家，更特別邀請金門在地優秀學子：金門高中薩克斯風手 黃沛媛金門高中單簧管手 黃宏濬兩位同學皆為 113 學年度全國學生音樂比賽「特優」得主，展現金門新世代的音樂能量！一場融合古典與當代、島嶼與世界的音樂饗宴，等你一同見證金門的獨特地景與聲音。#2025金門擎天廳音樂會 #藝起金門 #國立清華大學藝術學院#金門特殊地景 #太武山 #擎天廳 #金門話,,詳見官網,,886-8-2318823,金門縣政府,11/8/2025 2:30:00 PM,11/8/2025 5:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004180,金門文化資產修復推廣工作坊,金門文化資產修復推廣工作坊 開放報名囉！9/20 全國古蹟日 盛大登場地點：張文帝洋樓、董允耀洋樓首場邀請「人間國寶」＃陳啓村　大師 親臨指導，帶領體驗傳統鑿花技藝！本次活動串聯教育、文化與永續價值，讓大家走入古蹟現場，親手感受傳統工藝之美。｜ 報名資訊｜報名時間：114/9/18 上午9:00 開放報名網址：https://reurl.cc/OmgMe3名額有限，額滿為止！誠摯邀請大家踴躍參加，一起走入文化資產，體驗匠藝，讓金門文化資產綻放世代傳承的魅力！,,詳見官網,,886-8-2318823,金門縣政府,9/20/2025 8:00:00 AM,9/20/2025 5:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004181,走讀「賞秋」登場 走進安岐、探尋古今風華：安岐,以「尋跡古湖畔．探訪將軍廟」為主題，邀請您跟著在地文史達人導覽，體驗安岐聚落從軍事防禦、宗教信仰到建築美學的多層次魅力，認識金門豐厚的人文資產，還有圖書巡迴車、辦證服務等你來體驗！活動日期：10月4日星期六活動梯次：&bull; 上午場 08:00-12:00（08:10前報到）&bull; 下午場 13:00-17:00（13:10前報到)講師：黃振良、陳炳容、陳成基文化局大門口辦理報到敬請準時，逾時不候走讀地點 #安岐聚落「#後岐」古戰場、祠廟、洋樓及隱密坑道報名對象： 幼稚園以上民眾（#學童須家長陪同）報名方式： 限網路報名（每人限報1梯次，最多報名2位） 各梯限額120人）上午場https://reurl.cc/8DOW94下午場https://reurl.cc/W0AnGZ洽詢電話： 082-323169轉506,,詳見官網,,886-8-2318823,金門縣政府,10/4/2025 8:00:00 AM,10/4/2025 5:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004182,東施娘鞋DIY課程,東施娘鞋DIY課程(盤山場)日期：2025年9月22(一)時間：08:30-11:30(3小時)人數：25位地點：金寧鄉盤山村辦公處(金寧鄉盤山村頂堡150號)東施娘鞋DIY課程(庵前場)日期：2025年9月26(五)時間：19:00-22:00(3小時)人數：25位地點：金城鎮庵前社區活動中心(金城鎮賢庵里庵前40-8號)報名連結：https://forms.gle/yGDUG3yBLCp7qz9H6,,詳見官網,,886-8-2318823,金門縣政府,9/22/2025 8:30:00 AM,9/26/2025 9:00:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
C2_371020000A_004183,蓊蓊書店 ⋮ « 相約金門話 » 活動（九月場）,蓊蓊書店 ⋮ &laquo; 相約金門話 &raquo; 活動（九月場）在八月底的周末午後，書店展開了第一場與金門話有約的聚會。當天我們以輕鬆的遊戲互動開始，分享各自對於金門話的認識&mdash;&mdash;有的人工作浸泡在需要和金門長輩溝通的環境、有的人從小在家裡聽著長大，有人平常上傳統市場或店家想和老闆殺價或閒聊⋯⋯從各自的分享中，我們連結起記憶裡對於母語的印象、和母語的距離感。當天的活動上，有土生土長的金門年輕人，也有因工作或求學而來到金門定居、同樣相當關心母語議題的朋友到來，因此促成了不同母語使用/學習者彼此對於家鄉和母語的熱切討論。活動中慢慢嘗試開口以金門話表達，一點一滴讓金門話長在對話中，也對於特定的詞彙、道地說法和俗諺、書寫紀錄方式等長出更多的好奇。九月的場次，書店將延續著這份與金門話同好相約相聚的心情，由活動主揪人簡短分享金門話是什麼？它的音調有什麼樣的特色？並邀請大家一同分享度過「中秋節」的經驗及金門話相關詞彙，以生活周遭的人事物作為母語練習的題材，也聆聽彼此不同的經驗。蓊蓊書店邀請你的到來，一起陪伴心底的母語小種籽落地、生根！〖活動說明〗本場聚會活動由熟悉金門話，並持續打磨語感中的在地少年人擔任主揪。活動進行過程中，主揪人將以較平易近人的金門話來分享，並適時輔以華語補充說明，且鼓勵參加者彼此交流，創造本土語言友善的互動環境。不論金門話之於你，是平時就慣常使用的家鄉話（高手在民間！），或者是耳朵熟悉但口語不輪轉的地方語言，都歡迎你一起加入同樂！※請注意活動過程並不會逐步以華語翻譯解說，但參與者可隨時發問、交流。　而在開口講金門話時，主揪也會視狀況給予協助完成句子。↳↳為了讓主揪人更貼近參加者的能力和需求，參加前敬請填寫報名表單日期｜9/21（週日）時間｜14:30-17:00費用｜每人250元（含茶水點心一份，及50元購書折抵優惠）地點｜蓊蓊書店二樓（金門金城鎮光前路29巷2號，浯島城隍廟旁）名額｜8人建議對象｜想要接觸金門話並願意開口講的人建議年齡｜國小三年級以上※本活動歡迎與親友結伴前來，惟請確保每一位報名者本人都有意願參與交流、練習。〖活動主揪...,,詳見官網,,886-8-2318823,金門縣政府,9/21/2025 2:30:00 PM,9/21/2025 4:30:00 PM,,,,,,,,,,118.317050,24.435860,03,  ,,,,,,金門縣,金城鎮
